name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,VDF_fftt1
East Veterans Way,610,537091901,354,159,,77.62523367,2,30,1000,tertiary,5,"LINESTRING (-111.9339446 33.4251998, -111.934246 33.425333, -111.9343824 33.4253903, -111.9345254 33.4254357, -111.9346182 33.4254572, -111.9347083 33.4254777)",auto,0,0.155250467
East 5th Street,611,537091903,355,126,,44.89372638,2,29,1000,tertiary,5,"LINESTRING (-111.9358356 33.4255093, -111.9356991 33.4255109, -111.9353519 33.4255151)",auto,1,0.092883572
East 5th Street,612,723559140,355,382,,44.86589831,1,29,1000,tertiary,5,"LINESTRING (-111.9358356 33.4255093, -111.9358986 33.4255085, -111.9360994 33.4255061, -111.9361618 33.4255053, -111.936319 33.4255035)",auto,1,0.092825997
,613,543992494,356,242,,196.799499,1,29,1000,residential,6,"LINESTRING (-111.9432267 33.4242548, -111.9427189 33.4242535, -111.9426821 33.4242671, -111.9426433 33.4242842, -111.9424718 33.4244597, -111.9424207 33.4244682, -111.9420123 33.4244614, -111.9418146 33.4243356, -111.9412665 33.4243385)",auto,1,0.407171377
South Ash Avenue,614,402537666,356,338,,214.9660437,1,30,1000,tertiary,5,"LINESTRING (-111.9432267 33.4242548, -111.9431904 33.424161, -111.9430947 33.4239971, -111.9429612 33.4238116, -111.9429224 33.4237607, -111.9427662 33.4235559, -111.9426847 33.423443, -111.9426053 33.4233152, -111.9425575 33.4232185, -111.9425071 33.4231013, -111.9424919 33.4230562, -111.9424643 33.4229746, -111.9424284 33.4228342, -111.9424035 33.4226697, -111.9424 33.4225322, -111.9423987 33.4224828)",auto,1,0.429932087
South Ash Avenue,615,402537666,356,339,,78.14317385,1,30,1000,tertiary,5,"LINESTRING (-111.9432267 33.4242548, -111.9432561 33.4243307, -111.9433093 33.4245024, -111.9433398 33.4246297, -111.9433521 33.4247954, -111.9433507 33.4249452)",auto,1,0.156286348
,616,544243011,357,358,,35.57667744,1,4,1000,footway,9,"LINESTRING (-111.9313563 33.420664, -111.9314528 33.4207446, -111.9316996 33.4207468)",auto,0,0.533650162
,617,544243012,358,360,,51.37266889,1,4,1000,footway,9,"LINESTRING (-111.9316996 33.4207468, -111.9316994 33.4207167, -111.9316983 33.4205349, -111.9316969 33.4202848)",auto,0,0.770590033
,618,544243011,358,367,,54.95963276,1,4,1000,footway,9,"LINESTRING (-111.9316996 33.4207468, -111.9317112 33.4209585, -111.9317237 33.4211878, -111.9317246 33.4212406)",auto,0,0.824394491
East University Drive,619,329703992,361,106,,88.38508676,2,35,1000,secondary,4,"LINESTRING (-111.9339909 33.4220122, -111.9348585 33.4220016, -111.9349431 33.4220042)",auto,0,0.151517292
,620,889439248,361,426,,11.1215413,1,39,1000,secondary,4,"LINESTRING (-111.9339909 33.4220122, -111.9339932 33.4219122)",auto,1,0.017110064
East Orange Street,621,28875481,362,324,,236.2559802,1,15,1000,residential,6,"LINESTRING (-111.9288549 33.4184369, -111.928946 33.4184311, -111.9300776 33.4183997, -111.9310799 33.4183731, -111.9313989 33.4183647)",auto,1,0.945023921
South McAllister Avenue,622,537091889,362,345,,43.51164596,1,25,1000,tertiary,5,"LINESTRING (-111.9288549 33.4184369, -111.9288536 33.4183608, -111.9288532 33.4183465, -111.928844 33.4180457)",auto,1,0.10442795
South McAllister Avenue,623,537091890,362,346,,127.9091069,1,25,1000,tertiary,5,"LINESTRING (-111.9288549 33.4184369, -111.9288566 33.4185319, -111.9288566 33.4185348, -111.9288625 33.4190595, -111.9288642 33.419208, -111.9288652 33.4193006, -111.9288704 33.4193999, -111.9288764 33.4195156, -111.9288801 33.4195869)",auto,1,0.306981857
South Forest Avenue,624,5640924,363,364,,142.0631945,1,15,1000,residential,6,"LINESTRING (-111.936655 33.4174833, -111.9366529 33.4173851, -111.9366318 33.4164108, -111.9366289 33.4162774, -111.9366276 33.4162059)",auto,1,0.568252778
South Forest Avenue,625,723559146,363,365,,18.92537879,1,15,1000,residential,6,"LINESTRING (-111.936655 33.4174833, -111.9366549 33.4176535)",auto,1,0.075701515
East Lemon Street,626,5663937,364,171,,40.98456239,1,29,1000,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9367114 33.41621, -111.9368855 33.4162192, -111.9369754 33.4162264, -111.9370673 33.4162376)",auto,1,0.084795646
East Lemon Street,627,157628502,364,341,,157.0278444,1,15,1000,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9365009 33.416198, -111.9363553 33.4161918, -111.9362773 33.4161848, -111.936235 33.4161823, -111.9359174 33.4160964, -111.9352405 33.4160982, -111.9350452 33.4160987, -111.9349531 33.4160981)",auto,1,0.628111377
South Forest Avenue,628,5640924,364,363,,142.0631945,1,15,1000,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9366289 33.4162774, -111.9366318 33.4164108, -111.9366529 33.4173851, -111.936655 33.4174833)",auto,1,0.568252778
South Forest Avenue,629,5640924,364,429,,134.0997773,1,15,1000,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9366262 33.4161337, -111.9366235 33.4159544, -111.9366159 33.4154174, -111.9366121 33.4151484, -111.9366113 33.4150834, -111.9366102 33.415)",auto,1,0.536399109
East 11th Street,630,72748048,365,185,,296.2752055,1,15,1000,residential,6,"LINESTRING (-111.9366549 33.4176535, -111.9367551 33.4176523, -111.9381395 33.4176358, -111.938222 33.4176349, -111.9397914 33.4176178, -111.9398468 33.4176189)",auto,0,1.185100822
South Forest Avenue,631,723559146,365,363,,18.92537879,1,15,1000,residential,6,"LINESTRING (-111.9366549 33.4176535, -111.936655 33.4174833)",auto,1,0.075701515
,632,561642294,366,359,,35.86922392,1,4,1000,footway,9,"LINESTRING (-111.9317292 33.4215199, -111.9317241 33.4216751, -111.9317273 33.4218424)",auto,0,0.538038359
,633,561642296,367,366,,31.05967794,1,4,1000,footway,9,"LINESTRING (-111.9317246 33.4212406, -111.9317267 33.4213704, -111.9317292 33.4215199)",auto,0,0.465895169
East Tyler Street,634,5664425,368,113,,97.30594526,1,29,1000,residential,6,"LINESTRING (-111.9278714 33.4202692, -111.9280217 33.4202698, -111.9288 33.420273, -111.928813 33.4202727, -111.9289198 33.4202704)",auto,1,0.201322645
Athlete's Way,635,30570980,369,150,,198.6164569,1,29,1000,residential,6,"LINESTRING (-111.9228964 33.4220263, -111.9228965 33.422132, -111.9228968 33.4224269, -111.9228971 33.422726, -111.9228975 33.4230536, -111.9228981 33.4236505, -111.9228983 33.4238125)",auto,1,0.410930601
East University Drive,636,436794668,369,237,,184.3906428,2,40,1000,secondary,4,"LINESTRING (-111.9228964 33.4220263, -111.923216 33.4220268, -111.9238397 33.4220263, -111.9240913 33.4220281, -111.9241415 33.4220282, -111.924569 33.4220289, -111.9245967 33.4220289, -111.9248832 33.4220294)",auto,1,0.276585964
East University Drive,637,436794668,369,287,,441.4273515,2,40,1000,secondary,4,"LINESTRING (-111.9228964 33.4220263, -111.9226574 33.4220242, -111.9218866 33.4220175, -111.9214318 33.4220136, -111.9208212 33.4220148, -111.9207233 33.422015, -111.9192834 33.4220178, -111.9188028 33.4220181, -111.9181401 33.4220184)",auto,1,0.662141027
,638,687275943,370,44,,7.332431576,1,29,1000,residential,6,"LINESTRING (-111.9449232 33.4294451, -111.945 33.4294296)",auto,1,0.015170548
,639,687275942,370,440,,101.217067,1,29,1000,residential,6,"LINESTRING (-111.9449232 33.4294451, -111.9447259 33.4294547, -111.9447336 33.4302)",auto,1,0.209414621
,640,590151127,371,39,,0.244628838,1,29,1000,residential,6,"LINESTRING (-111.9445362 33.4301978, -111.9445362 33.4302)",auto,1,0.000506129
West University Drive,641,656408740,372,120,,50.33741119,2,40,1000,primary,3,"LINESTRING (-111.9430383 33.4219283, -111.9431678 33.4219692, -111.9433995 33.4219552, -111.9435164 33.4219473, -111.9435706 33.4219441)",auto,0,0.075506117
West University Drive,642,531917599,372,278,,15.30434653,2,40,1000,primary,3,"LINESTRING (-111.9430383 33.4219283, -111.9428734 33.4219273)",auto,1,0.02295652
,643,634351294,373,281,,69.91265531,1,29,1000,service,7,"LINESTRING (-111.9407231 33.4213245, -111.9406838 33.42136, -111.9406598 33.4214476, -111.9407048 33.4215701, -111.9407078 33.4217665, -111.9407009 33.4219324)",auto,0,0.144646873
West University Drive,644,436794710,374,372,,50.71564166,2,40,1000,primary,3,"LINESTRING (-111.9435704 33.4218532, -111.9434546 33.4218599, -111.9433979 33.4218641, -111.9431659 33.4218786, -111.9430383 33.4219283)",auto,0,0.076073462
South Kirkland Trail,645,670986089,375,198,,16.18605658,1,29,1000,unclassified,11,"LINESTRING (-111.919633 33.4299964, -111.9196278 33.4301419)",auto,1,0.033488393
South Kirkland Trail,646,257009026,375,376,,51.5784256,1,29,1000,unclassified,11,"LINESTRING (-111.919633 33.4299964, -111.919686 33.4299421, -111.9196893 33.4296321, -111.919635 33.4295616)",auto,0,0.106713984
South Kirkland Trail,647,670986088,376,217,,23.67785938,1,29,1000,unclassified,11,"LINESTRING (-111.919635 33.4295616, -111.9196389 33.4294883, -111.9196471 33.4293489)",auto,1,0.048988675
South Kirkland Trail,648,257009026,376,375,,51.9897036,1,29,1000,unclassified,11,"LINESTRING (-111.919635 33.4295616, -111.9195794 33.4296293, -111.9195767 33.4299455, -111.919633 33.4299964)",auto,0,0.107564904
South Pier Drive,649,670986091,377,216,,12.26392328,1,29,1000,unclassified,11,"LINESTRING (-111.9179144 33.4294474, -111.9179198 33.4293372)",auto,1,0.025373634
South Pier Drive,650,257009025,377,378,,89.60980677,1,29,1000,unclassified,11,"LINESTRING (-111.9179144 33.4294474, -111.9178674 33.4295174, -111.9178721 33.4296746, -111.9178889 33.4298045, -111.9179164 33.4299203, -111.9179533 33.4300311, -111.9180029 33.4301341, -111.9180887 33.4301945)",auto,0,0.1853996
South Pier Drive,651,670986090,378,43,,0.671955807,1,29,1000,unclassified,11,"LINESTRING (-111.9180887 33.4301945, -111.9180917 33.4302)",auto,1,0.001390253
South Pier Drive,652,257009025,378,377,,85.71355018,1,29,1000,unclassified,11,"LINESTRING (-111.9180887 33.4301945, -111.9180874 33.4301039, -111.9180256 33.4299642, -111.9179775 33.4297874, -111.9179613 33.4296528, -111.9179597 33.4295193, -111.9179144 33.4294474)",auto,0,0.17733838
West 5th Street,653,5684977,379,55,,37.85462406,1,25,1000,residential,6,"LINESTRING (-111.9446893 33.4254741, -111.9442814 33.4254737)",auto,1,0.090851098
West 5th Street,654,812683572,379,408,,0.536408135,1,29,1000,residential,6,"LINESTRING (-111.9446893 33.4254741, -111.944695 33.4254749)",auto,0,0.00110981
South McAllister Avenue,655,537091894,380,200,,2.949952195,1,25,1000,tertiary,5,"LINESTRING (-111.9289516 33.4212032, -111.9289501 33.4212297)",auto,1,0.007079885
South McAllister Avenue,656,777220833,380,348,,37.10340727,1,25,1000,tertiary,5,"LINESTRING (-111.9289516 33.4212032, -111.9289598 33.4210596, -111.9289622 33.4208816, -111.9289618 33.4208697)",auto,1,0.089048177
East 5th Street,657,402537657,382,111,,32.80028834,1,29,1000,tertiary,5,"LINESTRING (-111.936319 33.4255035, -111.9363613 33.4255029, -111.936488 33.4255014, -111.9365805 33.4255003, -111.9366724 33.4254992)",auto,1,0.067862666
East 5th Street,658,723559140,382,355,,44.86589831,1,29,1000,tertiary,5,"LINESTRING (-111.936319 33.4255035, -111.9361618 33.4255053, -111.9360994 33.4255061, -111.9358986 33.4255085, -111.9358356 33.4255093)",auto,1,0.092825997
East 6th Street,659,724631640,383,199,,15.98167095,1,25,1000,residential,6,"LINESTRING (-111.9377644 33.4242905, -111.9377303 33.4242867, -111.9376966 33.4242926, -111.9376671 33.4243075, -111.9376452 33.4243297, -111.9376334 33.4243567)",auto,0,0.03835601
West 4th Street,660,762550584,384,94,,44.68983851,1,29,1000,residential,6,"LINESTRING (-111.9412594 33.4264482, -111.940778 33.4264585)",auto,1,0.092461735
South Maple Avenue,661,762550585,384,240,,36.7679336,1,29,1000,residential,6,"LINESTRING (-111.9412594 33.4264482, -111.9412621 33.4261818, -111.9412674 33.4261177)",auto,0,0.076071587
,662,775207698,385,386,,220.5820158,1,29,1000,residential,6,"LINESTRING (-111.9192909 33.4209657, -111.9194846 33.4209684, -111.9196502 33.4209657, -111.9198493 33.420971, -111.9199828 33.4209856, -111.9201166 33.4210335, -111.9202902 33.4210694, -111.9204733 33.421084, -111.9207106 33.421088, -111.9208747 33.421092, -111.9209368 33.4211491, -111.9209448 33.421209, -111.9209671 33.4213326, -111.9212872 33.4213445, -111.921426 33.4213406)",auto,1,0.456376584
,663,775207698,386,385,,220.5820158,1,29,1000,residential,6,"LINESTRING (-111.921426 33.4213406, -111.9212872 33.4213445, -111.9209671 33.4213326, -111.9209448 33.421209, -111.9209368 33.4211491, -111.9208747 33.421092, -111.9207106 33.421088, -111.9204733 33.421084, -111.9202902 33.4210694, -111.9201166 33.4210335, -111.9199828 33.4209856, -111.9198493 33.420971, -111.9196502 33.4209657, -111.9194846 33.4209684, -111.9192909 33.4209657)",auto,1,0.456376584
East 10th Street,664,5643860,387,186,,3.777795766,1,29,1000,residential,6,"LINESTRING (-111.9398947 33.419057, -111.939854 33.4190575)",auto,1,0.007816129
East 10th Street,665,5643860,387,389,,7.973537076,1,29,1000,residential,6,"LINESTRING (-111.9398947 33.419057, -111.9399806 33.4190558)",auto,1,0.016496973
West 9th Street,666,663021916,388,187,,2.943073182,1,25,1000,residential,6,"LINESTRING (-111.939915 33.4204911, -111.9398833 33.4204904)",auto,1,0.007063376
West 9th Street,667,663021916,388,390,,7.036640537,1,25,1000,residential,6,"LINESTRING (-111.939915 33.4204911, -111.9399908 33.4204925)",auto,1,0.016887937
East 10th Street,668,5643860,389,173,,4.399722828,1,29,1000,residential,6,"LINESTRING (-111.9399806 33.4190558, -111.940028 33.4190552)",auto,1,0.009102875
East 10th Street,669,5643860,389,387,,7.973537076,1,29,1000,residential,6,"LINESTRING (-111.9399806 33.4190558, -111.9398947 33.419057)",auto,1,0.016496973
West 9th Street,670,663021916,390,174,,5.254410275,1,25,1000,residential,6,"LINESTRING (-111.9399908 33.4204925, -111.9400474 33.4204936)",auto,1,0.012610585
West 9th Street,671,663021916,390,388,,7.036640537,1,25,1000,residential,6,"LINESTRING (-111.9399908 33.4204925, -111.939915 33.4204911)",auto,1,0.016887937
South Mill Avenue,672,395489956,391,182,,5.493315087,2,39,1000,secondary,4,"LINESTRING (-111.9395272 33.4160342, -111.9394923 33.4160741)",auto,0,0.008451254
East 11th Street,673,723559142,392,395,,7.521752295,1,15,1000,residential,6,"LINESTRING (-111.9398778 33.4176221, -111.9399588 33.4176243)",auto,0,0.030087009
East 11th Street,674,256917834,393,184,,2.663802834,1,29,1000,residential,6,"LINESTRING (-111.9398726 33.4174547, -111.9398439 33.4174549)",auto,0,0.005511316
South Mill Avenue,675,395489956,394,391,,6.591386098,2,39,1000,secondary,4,"LINESTRING (-111.9395692 33.4159864, -111.9395397 33.4160199, -111.9395272 33.4160342)",auto,0,0.010140594
East 11th Street,676,723559142,395,103,,7.183959662,1,15,1000,residential,6,"LINESTRING (-111.9399588 33.4176243, -111.9400362 33.4176249)",auto,0,0.028735839
East 11th Street,677,256917834,396,393,,8.039092087,1,29,1000,residential,6,"LINESTRING (-111.9399592 33.4174561, -111.9399462 33.4174558, -111.9398726 33.4174547)",auto,0,0.016632604
,678,778414507,397,79,,5.850000756,1,29,1000,residential,6,"LINESTRING (-111.9423293 33.4204753, -111.9423341 33.4204878, -111.9423436 33.4204983, -111.9423568 33.4205055, -111.9423721 33.4205087)",auto,0,0.01210345
West 9th Street,679,778414508,398,121,,107.2380243,1,25,1000,residential,6,"LINESTRING (-111.9424218 33.4204698, -111.9432087 33.4204653, -111.9432579 33.4204648, -111.9432735 33.4204639, -111.9433089 33.420462, -111.9433575 33.4204578, -111.9434088 33.4204491, -111.9434597 33.4204374, -111.9434998 33.4204249, -111.9435657 33.4204019)",auto,1,0.257371258
,680,778414507,398,405,,6.898779202,1,29,1000,residential,6,"LINESTRING (-111.9424218 33.4204698, -111.9424193 33.4204575, -111.9424123 33.4204466, -111.9424016 33.420438, -111.9423881 33.4204327, -111.9423734 33.4204313)",auto,0,0.014273336
,681,778414509,399,404,,5.84504592,1,29,1000,residential,6,"LINESTRING (-111.9411873 33.4204889, -111.941192 33.4205014, -111.9412016 33.4205119, -111.9412147 33.4205191, -111.94123 33.4205223)",auto,0,0.012093198
,682,778414507,400,397,,0.545171225,1,29,1000,residential,6,"LINESTRING (-111.9423295 33.4204704, -111.9423293 33.4204753)",auto,0,0.00112794
West 9th Street,683,778414510,400,401,,97.44157539,1,25,1000,residential,6,"LINESTRING (-111.9423295 33.4204704, -111.9418 33.4204769, -111.9413371 33.4204827, -111.9412797 33.4204834)",auto,1,0.233859781
West 9th Street,684,778414510,401,400,,97.44157539,1,25,1000,residential,6,"LINESTRING (-111.9412797 33.4204834, -111.9413371 33.4204827, -111.9418 33.4204769, -111.9423295 33.4204704)",auto,1,0.233859781
,685,778414509,401,403,,6.901947569,1,29,1000,residential,6,"LINESTRING (-111.9412797 33.4204834, -111.9412772 33.4204711, -111.9412703 33.4204602, -111.9412595 33.4204516, -111.9412461 33.4204463, -111.9412313 33.4204449)",auto,0,0.014279892
West 9th Street,686,663021916,402,174,,105.8202694,1,25,1000,residential,6,"LINESTRING (-111.9411875 33.4204825, -111.9411404 33.4204828, -111.9406246 33.4204862, -111.9404473 33.4204877, -111.9403244 33.4204887, -111.9400474 33.4204936)",auto,1,0.253968647
,687,778414509,402,399,,0.711889562,1,29,1000,residential,6,"LINESTRING (-111.9411875 33.4204825, -111.9411873 33.4204889)",auto,0,0.001472875
South Maple Avenue,688,778414511,403,73,,154.9831879,1,29,1000,residential,6,"LINESTRING (-111.9412313 33.4204449, -111.9412317 33.4203907, -111.9412339 33.4200543, -111.9412228 33.4191313, -111.9412375 33.4190521)",auto,1,0.320654872
,689,778414509,403,402,,6.429750862,1,29,1000,residential,6,"LINESTRING (-111.9412313 33.4204449, -111.9412168 33.4204474, -111.9412039 33.4204536, -111.9411936 33.4204635, -111.9411878 33.4204757, -111.9411875 33.4204825)",auto,0,0.013302933
South Maple Avenue,690,5591429,404,72,,156.6138079,1,29,1000,residential,6,"LINESTRING (-111.94123 33.4205223, -111.9412309 33.4205714, -111.9412399 33.4211998, -111.9412404 33.4212296, -111.9412418 33.4212879, -111.9412432 33.4213251, -111.9412608 33.4219305)",auto,1,0.324028568
,691,778414509,404,401,,7.060744774,1,29,1000,residential,6,"LINESTRING (-111.94123 33.4205223, -111.9412457 33.4205209, -111.94126 33.4205153, -111.9412706 33.4205066, -111.9412774 33.4204956, -111.9412797 33.4204834)",auto,0,0.014608437
South Ash Avenue,692,5594960,405,78,,154.4507803,1,29,1000,residential,6,"LINESTRING (-111.9423734 33.4204313, -111.942368 33.4197262, -111.9423658 33.4196106, -111.9423603 33.4191344, -111.9423684 33.4190899, -111.9423945 33.4190482)",auto,1,0.319553338
,693,778414507,405,400,,6.60053741,1,29,1000,residential,6,"LINESTRING (-111.9423734 33.4204313, -111.9423588 33.4204338, -111.942346 33.42044, -111.9423356 33.4204499, -111.9423299 33.4204621, -111.9423295 33.4204704)",auto,0,0.013656284
West 5th Street,694,812683553,406,55,,62.29616224,2,29,1000,residential,6,"LINESTRING (-111.943615 33.425529, -111.9437176 33.425529, -111.9441323 33.4255008, -111.9442814 33.4254737)",auto,0,0.128888612
West 5th Street,695,812683553,407,406,,3.999833623,2,29,1000,residential,6,"LINESTRING (-111.9435719 33.425529, -111.943615 33.425529)",auto,0,0.008275518
West 5th Street,696,812683572,408,48,,28.50068485,1,29,1000,residential,6,"LINESTRING (-111.944695 33.4254749, -111.9448428 33.4254941, -111.944983 33.4254941, -111.945 33.4254913)",auto,0,0.058966934
West Rio Salado Parkway,697,860490575,409,168,,7.991115373,2,35,1000,secondary,4,"LINESTRING (-111.942523 33.429252, -111.9424907 33.4292857, -111.9424679 33.4293072)",auto,0,0.013699055
West Rio Salado Parkway,698,528199780,409,220,,29.01146891,2,30,1000,secondary,4,"LINESTRING (-111.942523 33.429252, -111.9425136 33.4292961, -111.9425089 33.4293247, -111.9425183 33.4293769, -111.9425491 33.4294253, -111.942581 33.4294516, -111.9426236 33.4294744)",auto,0,0.058022938
West Rio Salado Parkway,699,860490577,410,409,,26.08762215,2,35,1000,secondary,4,"LINESTRING (-111.9427707 33.4291942, -111.9427375 33.4291853, -111.9426983 33.4291776, -111.9426474 33.4291792, -111.9426006 33.4291945, -111.9425565 33.4292191, -111.942523 33.429252)",auto,0,0.044721638
South Ash Avenue,700,860490578,410,411,,11.72902914,1,30,1000,tertiary,5,"LINESTRING (-111.9427707 33.4291942, -111.9427523 33.4291629, -111.9427017 33.4291063)",auto,0,0.023458058
South Ash Avenue,701,531940966,411,85,,16.1932512,1,30,1000,tertiary,5,"LINESTRING (-111.9427017 33.4291063, -111.9426622 33.4290497, -111.9426248 33.4289759)",auto,0,0.032386502
West Rio Salado Parkway,702,305490059,422,219,,33.10917169,3,39,1000,secondary,4,"LINESTRING (-111.9430096 33.4296326, -111.9429722 33.4295963, -111.9429203 33.4295496, -111.9428945 33.4295157, -111.9428737 33.429453, -111.9428674 33.4293722)",auto,0,0.050937187
South Rural Road,703,264834600,423,314,,66.11979189,3,35,1000,primary,3,"LINESTRING (-111.9263941 33.4233419, -111.9263983 33.4230018, -111.9264012 33.4227473)",auto,0,0.113348215
East  Packard Drive,704,872138141,423,424,,103.6281958,1,29,1000,unclassified,11,"LINESTRING (-111.9263941 33.4233419, -111.9264642 33.4233419, -111.9275107 33.4233377)",auto,1,0.214403164
South Alpha Drive,705,872138142,424,52,,129.4204733,1,29,1000,unclassified,11,"LINESTRING (-111.9275107 33.4233377, -111.9275138 33.4244324, -111.9275146 33.4245016)",auto,1,0.267766496
East  Packard Drive,706,872138141,424,67,,213.3865421,1,29,1000,unclassified,11,"LINESTRING (-111.9275107 33.4233377, -111.9284457 33.4233341, -111.9285811 33.4233769, -111.9286792 33.4234783, -111.9287539 33.4236069, -111.9290627 33.4242318, -111.9290798 33.4242989)",auto,1,0.441489397
South Alpha Drive,707,872138142,424,236,,147.2517374,1,29,1000,unclassified,11,"LINESTRING (-111.9275107 33.4233377, -111.9275396 33.4221164, -111.9275425 33.4220137)",auto,1,0.304658767
East  Packard Drive,708,872138141,424,423,,103.6281958,1,29,1000,unclassified,11,"LINESTRING (-111.9275107 33.4233377, -111.9264642 33.4233419, -111.9263941 33.4233419)",auto,1,0.214403164
East University Drive,709,889439249,425,284,,109.3908795,2,35,1000,secondary,4,"LINESTRING (-111.9307627 33.421952, -111.9305265 33.4219557, -111.9301867 33.4219599, -111.9297246 33.4219631, -111.9295985 33.4220148)",auto,0,0.187527222
,710,544659804,425,336,,10.61325616,1,39,1000,secondary,4,"LINESTRING (-111.9307627 33.421952, -111.9307663 33.4220474)",auto,1,0.016328086
,711,889439248,426,361,,11.1215413,1,39,1000,secondary,4,"LINESTRING (-111.9339932 33.4219122, -111.9339909 33.4220122)",auto,1,0.017110064
East University Drive,712,889439250,426,425,,299.85158,2,35,1000,secondary,4,"LINESTRING (-111.9339932 33.4219122, -111.9332111 33.42192, -111.9315141 33.4219382, -111.931265 33.4219439, -111.9311473 33.4219473, -111.9307627 33.421952)",auto,0,0.51403128
,713,889439251,427,106,,11.93062669,1,39,1000,secondary,4,"LINESTRING (-111.9349485 33.421897, -111.9349431 33.4220042)",auto,1,0.01835481
East University Drive,714,889439250,427,426,,88.67506828,2,35,1000,secondary,4,"LINESTRING (-111.9349485 33.421897, -111.9348918 33.4218978, -111.9339932 33.4219122)",auto,0,0.152014403
East 8th Street,715,5636208,428,88,,802.4824262,1,30,1000,tertiary,5,"LINESTRING (-111.9178 33.4194389, -111.9181661 33.4194884, -111.9184474 33.4195264, -111.9187782 33.4195632, -111.9189449 33.4195817, -111.9200675 33.4197066, -111.9201469 33.4197154, -111.9202301 33.419729, -111.9206349 33.4197953, -111.9211439 33.4199033, -111.9228355 33.4202623, -111.9231271 33.4203242, -111.923925 33.4204935, -111.9241712 33.4205457, -111.9242516 33.4205624, -111.9243772 33.4205887, -111.9261191 33.4209521, -111.9262379 33.4209763)",auto,1,1.604964852
South Forest Avenue,716,5640924,429,364,,134.0997773,1,15,1000,residential,6,"LINESTRING (-111.9366102 33.415, -111.9366113 33.4150834, -111.9366121 33.4151484, -111.9366159 33.4154174, -111.9366235 33.4159544, -111.9366262 33.4161337, -111.9366276 33.4162059)",auto,1,0.536399109
South Terrace Road,717,30031490,430,138,,262.9947733,1,25,1000,tertiary,5,"LINESTRING (-111.9204042 33.415, -111.9204066 33.4150106, -111.9205282 33.4151211, -111.9206543 33.4152358, -111.9207182 33.415294, -111.9222318 33.4166745, -111.9223108 33.4167475)",auto,0,0.631187456
East Lemon Street,718,30031526,431,97,,90.63860681,1,29,1000,residential,6,"LINESTRING (-111.9178 33.4166722, -111.9183574 33.4166779, -111.9185004 33.4166793, -111.9187765 33.4166821)",auto,1,0.187528152
East Apache Boulevard,719,256917835,432,182,,175.1345882,4,39,1000,primary,3,"LINESTRING (-111.9381583 33.415, -111.9385524 33.4151879, -111.9388391 33.4153857, -111.9391546 33.4156339, -111.9393959 33.4159185, -111.939442 33.4159929, -111.9394923 33.4160741)",auto,0,0.269437828
South Farmer Avenue,720,323157924,433,243,,111.8801842,1,29,1000,residential,6,"LINESTRING (-111.945 33.4264311, -111.9447027 33.4264321, -111.944657 33.426483, -111.9446461 33.4268521, -111.9446243 33.4268812, -111.9445197 33.4268885, -111.9442762 33.426894)",auto,1,0.231476243
South Normal Avenue,721,339041925,434,118,,156.5701277,1,29,1000,residential,6,"LINESTRING (-111.9327989 33.415, -111.9327992 33.4150162, -111.9331168 33.415009, -111.9332026 33.415052, -111.9332455 33.4151452, -111.933278 33.4160881)",auto,1,0.323938195
East Rio Salado Parkway,722,428666893,435,296,,105.7460051,2,35,1000,secondary,4,"LINESTRING (-111.9381327 33.4302, -111.9385326 33.4299576, -111.9387983 33.4298293, -111.9390709 33.4297767, -111.9391291 33.4297717)",auto,0,0.181278866
South Rural Road,723,436942381,436,305,,55.65730092,3,39,1000,primary,3,"LINESTRING (-111.9262862 33.415, -111.9262895 33.4152234, -111.9262909 33.4153155, -111.9262927 33.4154363, -111.9262936 33.4155005)",auto,1,0.085626617
South McAllister Avenue,724,537091887,438,344,,29.4057184,2,25,1000,tertiary,5,"LINESTRING (-111.9306021 33.415, -111.9305912 33.4151961, -111.9305745 33.4152628)",auto,0,0.070573724
,725,687275942,440,370,,101.217067,1,29,1000,residential,6,"LINESTRING (-111.9447336 33.4302, -111.9447259 33.4294547, -111.9449232 33.4294451)",auto,1,0.209414621
